station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MKE,2025-12-02 22:52,19.00,15.00,84.11,250.00,9.00,T,29.94,1015.30,3.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,7.35,KMKE 022252Z 25009KT 3SM OVC010 M07/M09 A2994 RMK AO2 SFC VIS 7 SNB10E19 SLP153 P0000 T10721094,M
MKE,2025-12-02 23:52,19.00,15.00,84.11,240.00,10.00,0.00,29.94,1015.30,8.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,6.67,KMKE 022352Z 24010KT 8SM OVC010 M07/M09 A2994 RMK AO2 SLP153 4/005 60001 T10721094 11061 21078 55001,5
MKE,2025-12-03 00:40,20.00,16.00,84.18,220.00,10.00,0.00,29.93,M,8.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,7.92,KMKE 030040Z 22010KT 8SM OVC009 M07/M09 A2993 RMK AO2 T10671089,M
MKE,2025-12-03 00:52,20.00,16.00,84.18,220.00,9.00,0.00,29.94,1015.00,8.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,8.59,KMKE 030052Z 22009KT 8SM OVC009 M07/M09 A2994 RMK AO2 SLP150 T10671089,M
MKE,2025-12-03 01:52,20.00,17.00,87.91,220.00,9.00,0.00,29.94,1015.10,6.00,M,OVC,M,M,M,1000.00,M,M,M,BR,M,M,M,M,M,M,8.59,KMKE 030152Z 22009KT 6SM BR OVC010 M07/M08 A2994 RMK AO2 SLP151 T10671083,M
MKE,2025-12-03 02:52,21.00,18.00,87.96,210.00,9.00,0.00,29.93,1014.80,5.00,M,OVC,M,M,M,800.00,M,M,M,BR,M,M,M,M,M,M,9.84,KMKE 030252Z 21009KT 5SM BR OVC008 M06/M08 A2993 RMK AO2 SLP148 T10611078 56005,M
MKE,2025-12-03 03:52,22.00,18.00,84.31,220.00,12.00,0.00,29.92,1014.30,6.00,20.00,OVC,M,M,M,800.00,M,M,M,BR,M,M,M,M,M,M,9.27,KMKE 030352Z 22012G20KT 6SM BR OVC008 M06/M08 A2992 RMK AO2 SLP143 T10561078,M
MKE,2025-12-03 04:52,22.00,19.00,88.01,220.00,15.00,0.00,29.91,1014.00,7.00,21.00,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,7.82,KMKE 030452Z 22015G21KT 7SM OVC009 M06/M07 A2991 RMK AO2 SLP140 T10561072,M
MKE,2025-12-03 05:30,22.00,19.00,88.01,220.00,14.00,0.00,29.90,M,7.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,8.27,KMKE 030530Z 22014KT 7SM OVC010 M06/M07 A2990 RMK AO2 T10561072,M
MKE,2025-12-03 05:52,23.00,19.00,84.38,220.00,12.00,0.00,29.91,1014.00,7.00,19.00,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,10.55,KMKE 030552Z COR 22012G19KT 7SM OVC010 M05/M07 A2991 RMK AO2 SLP140 4/005 T10501072 11050 21072 410391083 56007,5
MKE,2025-12-03 06:52,23.00,19.00,84.38,220.00,15.00,0.00,29.89,1013.20,7.00,22.00,BKN,OVC,M,M,1100.00,9000.00,M,M,M,M,M,M,M,M,M,9.11,KMKE 030652Z 22015G22KT 7SM BKN011 OVC090 M05/M07 A2989 RMK AO2 SLP132 T10501072,M
MKE,2025-12-03 07:52,23.00,19.00,84.38,220.00,16.00,0.00,29.89,1013.40,7.00,23.00,BKN,OVC,M,M,1100.00,10000.00,M,M,M,M,M,M,M,M,M,8.69,KMKE 030752Z 22016G23KT 7SM BKN011 OVC100 M05/M07 A2989 RMK AO2 SLP134 T10501072,M
MKE,2025-12-03 08:52,23.00,20.00,88.07,210.00,17.00,0.00,29.86,1012.30,7.00,M,BKN,OVC,M,M,1200.00,9500.00,M,M,M,M,M,M,27.00,220.00,2025-12-03 07:57,8.28,KMKE 030852Z 21017KT 7SM BKN012 OVC095 M05/M07 A2986 RMK AO2 PK WND 22027/0757 SLP123 T10501067 58016,M
MKE,2025-12-03 09:52,24.00,20.00,84.45,220.00,17.00,0.00,29.85,1012.00,8.00,M,BKN,OVC,M,M,1200.00,8500.00,M,M,M,M,M,M,M,M,M,9.59,KMKE 030952Z 22017KT 8SM BKN012 OVC085 M04/M07 A2985 RMK AO2 SLP120 T10441067,M
MKE,2025-12-03 10:52,24.00,20.00,84.45,220.00,13.00,0.00,29.85,1011.90,8.00,M,BKN,OVC,M,M,1400.00,7500.00,M,M,M,M,M,M,M,M,M,11.32,KMKE 031052Z 22013KT 8SM BKN014 OVC075 M04/M07 A2985 RMK AO2 SLP119 T10441067,M
MKE,2025-12-03 11:52,25.00,20.00,80.99,230.00,10.00,0.00,29.87,1012.60,10.00,19.00,FEW,BKN,OVC,M,1400.00,5000.00,6000.00,M,M,M,M,M,M,M,M,14.19,KMKE 031152Z 23010G19KT 10SM FEW014 BKN050 OVC060 M04/M07 A2987 RMK AO2 SLP126 4/005 70001 T10391067 11039 21050 53003,5
MKE,2025-12-03 12:30,25.00,21.00,84.51,230.00,10.00,0.00,29.88,M,10.00,M,FEW,BKN,OVC,M,1700.00,2700.00,3800.00,M,M,M,M,M,M,M,M,14.19,KMKE 031230Z 23010KT 10SM FEW017 BKN027 OVC038 M04/M06 A2988 RMK AO2 T10391061,M
MKE,2025-12-03 12:52,26.00,21.00,81.07,240.00,9.00,0.00,29.89,1013.20,10.00,M,OVC,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,16.05,KMKE 031252Z 24009KT 10SM OVC023 M03/M06 A2989 RMK AO2 SLP132 T10331061,M
MKE,2025-12-03 13:52,27.00,22.00,81.15,230.00,10.00,T,29.90,1013.50,8.00,M,BKN,OVC,M,M,1700.00,2800.00,M,M,M,M,M,M,M,M,M,16.70,KMKE 031352Z 23010KT 8SM BKN017 OVC028 M03/M06 A2990 RMK AO2 SNB05E21 SLP135 P0000 T10281056,M
MKE,2025-12-03 14:52,28.00,23.00,81.23,240.00,7.00,0.00,29.91,1014.00,5.00,M,OVC,M,M,M,1600.00,M,M,M,HZ,M,M,M,M,M,M,19.90,KMKE 031452Z 24007KT 5SM HZ OVC016 M02/M05 A2991 RMK AO2 SLP140 60000 T10221050 52015,M
MKE,2025-12-03 14:54,28.00,23.00,81.23,250.00,6.00,T,29.91,M,4.00,16.00,OVC,M,M,M,1600.00,M,M,M,-SN,M,M,M,M,M,M,20.71,KMKE 031454Z 25006G16KT 4SM -SN OVC016 M02/M05 A2991 RMK AO2 SNB54 P0000 T10221050,M
MKE,2025-12-03 15:04,28.00,24.00,84.71,250.00,7.00,T,29.92,M,2.00,M,BKN,BKN,OVC,M,1600.00,2500.00,3100.00,M,-SN,M,M,M,M,M,M,19.90,KMKE 031504Z 25007KT 2SM -SN BKN016 BKN025 OVC031 M02/M04 A2992 RMK AO2 SFC VIS 3 SNB1454 P0000 T10221044,M
MKE,2025-12-03 15:21,28.00,24.00,84.71,240.00,7.00,T,29.92,M,7.00,M,SCT,SCT,OVC,M,2000.00,2400.00,3100.00,M,M,M,M,M,M,M,M,19.90,KMKE 031521Z 24007KT 7SM SCT020 SCT024 OVC031 M02/M04 A2992 RMK AO2 SNB1454E20 P0000 T10221044,M
MKE,2025-12-03 15:36,28.00,24.00,84.71,240.00,7.00,T,29.93,M,8.00,M,FEW,BKN,OVC,M,2000.00,2800.00,3400.00,M,M,M,M,M,M,M,M,19.90,KMKE 031536Z 24007KT 8SM FEW020 BKN028 OVC034 M02/M04 A2993 RMK AO2 SNB1454E20 P0000 T10221044,M
MKE,2025-12-03 15:52,29.00,24.00,81.31,260.00,7.00,T,29.93,1014.70,8.00,M,BKN,BKN,OVC,M,1900.00,2700.00,3200.00,M,M,M,M,M,M,M,M,21.12,KMKE 031552Z 26007KT 8SM BKN019 BKN027 OVC032 M02/M04 A2993 RMK AO2 SNB1454E20 SLP147 P0000 T10171044,M
MKE,2025-12-03 16:52,30.00,25.00,81.39,260.00,9.00,0.00,29.94,1015.00,9.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,21.03,KMKE 031652Z 26009KT 9SM OVC015 M01/M04 A2994 RMK AO2 SLP150 T10111039,M
MKE,2025-12-03 17:27,30.00,25.00,81.39,260.00,7.00,0.00,29.93,M,9.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,22.34,KMKE 031727Z 26007KT 9SM OVC014 M01/M04 A2993 RMK AO2 T10111039,M
MKE,2025-12-03 17:52,31.00,25.00,78.15,280.00,8.00,0.00,29.94,1014.70,8.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,22.88,KMKE 031752Z 28008KT 8SM OVC013 M01/M04 A2994 RMK AO2 SLP147 4/004 933006 60000 T10061039 11006 21039 50007,4
MKE,2025-12-03 18:52,31.00,25.00,78.15,310.00,10.00,0.00,29.93,1014.60,7.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,21.71,KMKE 031852Z 31010KT 7SM OVC013 M01/M04 A2993 RMK AO2 SLP146 T10061039,M
MKE,2025-12-03 19:33,30.00,24.00,78.06,310.00,9.00,0.00,29.95,M,7.00,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,21.03,KMKE 031933Z 31009KT 7SM OVC016 M01/M04 A2995 RMK AO2 T10111044,M
MKE,2025-12-03 19:52,29.00,22.00,74.75,330.00,10.00,0.00,29.96,1015.60,9.00,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,19.21,KMKE 031952Z 33010KT 9SM OVC018 M02/M06 A2996 RMK AO2 SLP156 T10171056,M
MKE,2025-12-03 20:52,28.00,20.00,71.54,300.00,9.00,0.00,29.99,1016.80,10.00,M,OVC,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,18.54,KMKE 032052Z 30009KT 10SM OVC021 M02/M07 A2999 RMK AO2 SLP168 T10221067 53020,M
MKE,2025-12-03 21:52,27.00,18.00,68.42,310.00,14.00,0.00,30.02,1017.70,10.00,18.00,BKN,OVC,M,M,2400.00,2900.00,M,M,M,M,M,M,M,M,M,14.72,KMKE 032152Z 31014G18KT 10SM BKN024 OVC029 M03/M08 A3002 RMK AO2 SLP177 T10281078,M
MKE,2025-12-03 22:52,26.00,18.00,71.31,320.00,12.00,0.00,30.06,1018.90,10.00,M,OVC,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,14.37,KMKE 032252Z 32012KT 10SM OVC022 M03/M08 A3006 RMK AO2 SLP189 T10331078,M
MKE,2025-12-03 23:52,24.00,13.00,62.34,320.00,15.00,0.00,30.09,1019.90,10.00,21.00,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,10.41,KMKE 032352Z 32015G21KT 10SM OVC028 M04/M11 A3009 RMK AO2 SLP199 4/004 T10441106 11006 21044 53030,4
MKE,2025-12-04 00:39,23.00,12.00,62.20,310.00,15.00,0.00,30.11,M,10.00,23.00,OVC,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,9.11,KMKE 040039Z 31015G23KT 10SM OVC030 M05/M11 A3011 RMK AO2 T10501111 $,M
MKE,2025-12-04 00:52,23.00,11.00,59.50,310.00,13.00,0.00,30.11,1020.80,10.00,M,BKN,OVC,M,M,3200.00,11000.00,M,M,M,M,M,M,M,M,M,10.04,KMKE 040052Z 31013KT 10SM BKN032 OVC110 M05/M12 A3011 RMK AO2 SLP208 T10501117 $,M
MKE,2025-12-04 01:52,20.00,10.00,64.61,300.00,14.00,0.00,30.15,1022.10,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,5.69,KMKE 040152Z 30014KT 10SM FEW110 M07/M12 A3015 RMK AO2 SLP221 T10671122 $,M
MKE,2025-12-04 02:52,18.00,8.00,64.34,310.00,11.00,0.00,30.17,1022.90,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,4.77,KMKE 040252Z 31011KT 10SM FEW110 M08/M13 A3017 RMK AO2 SLP229 T10781133 51028 $,M
MKE,2025-12-04 03:52,17.00,6.00,61.35,310.00,10.00,0.00,30.19,1023.60,10.00,M,FEW,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,4.16,KMKE 040352Z 31010KT 10SM FEW033 M08/M14 A3019 RMK AO2 SLP236 T10831144 $,M
MKE,2025-12-04 04:52,16.00,5.00,61.21,320.00,12.00,0.00,30.21,1024.30,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,1.64,KMKE 040452Z 32012KT 10SM FEW200 M09/M15 A3021 RMK AO2 SLP243 T10891150 $,M
MKE,2025-12-04 05:52,14.00,3.00,60.92,320.00,12.00,0.00,30.22,1024.80,10.00,20.00,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,-0.91,KMKE 040552Z 32012G20KT 10SM FEW200 M10/M16 A3022 RMK AO2 SLP248 4/004 T11001161 11044 21100 410061100 51018 $,4
MKE,2025-12-04 06:52,13.00,1.00,58.01,310.00,15.00,0.00,30.25,1025.50,10.00,20.00,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,-3.85,KMKE 040652Z 31015G20KT 10SM FEW200 M11/M17 A3025 RMK AO2 SLP255 T11061172 $,M
MKE,2025-12-04 07:52,12.00,1.00,60.63,310.00,13.00,0.00,30.28,1026.70,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.05,KMKE 040752Z 31013G21KT 10SM CLR M11/M17 A3028 RMK AO2 SLP267 T11111172 $,M
MKE,2025-12-04 08:52,10.00,-1.00,60.34,320.00,9.00,0.00,30.31,1027.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-3.84,KMKE 040852Z 32009KT 10SM CLR M12/M18 A3031 RMK AO2 SLP277 T11221183 53027 $,M
MKE,2025-12-04 09:52,9.00,-2.00,60.19,320.00,8.00,0.00,30.32,1028.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.22,KMKE 040952Z 32008KT 10SM CLR M13/M19 A3032 RMK AO2 SLP280 T11281189 $,M
MKE,2025-12-04 10:52,8.00,-2.00,62.96,300.00,9.00,0.00,30.33,1028.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.33,KMKE 041052Z 30009KT 10SM CLR M13/M19 A3033 RMK AO2 SLP284 T11331189 $,M
MKE,2025-12-04 11:52,7.00,-3.00,62.82,320.00,11.00,0.00,30.35,1029.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.13,KMKE 041152Z 32011KT 10SM CLR M14/M19 A3035 RMK AO2 SLP291 4/004 T11391194 11100 21139 53013 $,4
MKE,2025-12-04 12:52,6.00,-4.00,62.68,320.00,10.00,0.00,30.36,1029.70,10.00,M,FEW,FEW,M,M,3000.00,25000.00,M,M,M,M,M,M,M,M,M,-9.64,KMKE 041252Z 32010KT 10SM FEW030 FEW250 M14/M20 A3036 RMK AO2 SLP297 T11441200 $,M
MKE,2025-12-04 13:52,6.00,-3.00,65.74,320.00,5.00,0.00,30.38,1030.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.48,KMKE 041352Z 32005KT 10SM CLR M14/M19 A3038 RMK AO2 SLP305 T11441194,M
MKE,2025-12-04 14:52,8.00,-3.00,60.04,300.00,7.00,0.00,30.39,1030.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.48,KMKE 041452Z 30007KT 10SM CLR M13/M19 A3039 RMK AO2 SLP306 T11331194 51014,M
MKE,2025-12-04 15:52,11.00,-4.00,50.04,310.00,7.00,0.00,30.40,1030.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.82,KMKE 041552Z 31007KT 10SM CLR M12/M20 A3040 RMK AO2 SLP309 T11171200,M
MKE,2025-12-04 16:52,14.00,-4.00,43.82,340.00,4.00,0.00,30.39,1030.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.40,KMKE 041652Z 34004KT 10SM CLR M10/M20 A3039 RMK AO2 SLP305 T11001200,M
MKE,2025-12-04 17:52,16.00,-8.00,33.10,300.00,3.00,0.00,30.36,1029.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.40,KMKE 041752Z 30003KT 10SM CLR M09/M22 A3036 RMK AO2 SLP297 4/004 933005 T10891222 11089 21144 58008,4
MKE,2025-12-04 18:52,17.00,-10.00,28.73,300.00,3.00,0.00,30.35,1029.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.54,KMKE 041852Z 30003KT 10SM CLR M08/M23 A3035 RMK AO2 SLP291 T10831233,M
MKE,2025-12-04 19:52,17.00,-9.00,30.18,0.00,0.00,0.00,30.32,1028.20,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,17.00,KMKE 041952Z 00000KT 10SM FEW250 M08/M23 A3032 RMK AO2 SLP282 T10831228,M
MKE,2025-12-04 20:52,17.00,-6.00,34.93,160.00,4.00,0.00,30.30,1027.70,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,9.90,KMKE 042052Z 16004KT 10SM FEW250 M08/M21 A3030 RMK AO2 SLP277 T10831211 57020,M
MKE,2025-12-04 21:52,16.00,-5.00,38.28,210.00,6.00,0.00,30.29,1027.20,10.00,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,6.26,KMKE 042152Z 21006KT 10SM FEW035 M09/M21 A3029 RMK AO2 SLP272 T10891206,M
MKE,2025-12-04 22:52,13.00,-4.00,45.80,200.00,6.00,0.00,30.28,1026.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.65,KMKE 042252Z 20006KT 10SM CLR M11/M20 A3028 RMK AO2 SLP269 T11061200,M
MKE,2025-12-04 23:52,12.00,-5.00,45.62,190.00,6.00,0.00,30.24,1025.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.44,KMKE 042352Z 19006KT 10SM CLR M11/M21 A3024 RMK AO2 SLP259 4/004 T11111206 11078 21117 58019,4
MKE,2025-12-05 00:52,9.00,-6.00,49.70,220.00,4.00,0.00,30.24,1025.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.56,KMKE 050052Z 22004KT 10SM CLR M13/M21 A3024 RMK AO2 SLP257 T11281211 $,M
MKE,2025-12-05 01:52,11.00,-6.00,45.45,240.00,5.00,0.00,30.22,1025.10,10.00,M,FEW,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,1.46,KMKE 050152Z 24005KT 10SM FEW220 M12/M21 A3022 RMK AO2 SLP251 T11171211 $,M
MKE,2025-12-05 02:52,9.00,-5.00,52.16,220.00,7.00,0.00,30.19,1024.00,10.00,M,SCT,M,M,M,19000.00,M,M,M,M,M,M,M,M,M,M,-3.26,KMKE 050252Z 22007KT 10SM SCT190 M13/M21 A3019 RMK AO2 SLP240 T11281206 58020 $,M
MKE,2025-12-05 03:52,9.00,-4.00,54.72,220.00,8.00,0.00,30.16,1023.00,10.00,M,FEW,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,-4.22,KMKE 050352Z 22008KT 10SM FEW180 M13/M20 A3016 RMK AO2 SLP230 T11281200 $,M
MKE,2025-12-05 04:52,9.00,-4.00,54.72,220.00,10.00,0.00,30.14,1022.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.87,KMKE 050452Z 22010KT 10SM CLR M13/M20 A3014 RMK AO2 SLP223 T11281200 $,M
MKE,2025-12-05 05:52,9.00,-4.00,54.72,220.00,10.00,0.00,30.10,1020.80,10.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,-5.87,KMKE 050552Z 22010KT 10SM FEW050 M13/M20 A3010 RMK AO2 SLP208 4/004 T11281200 11111 21133 410781144 58029 $,4
MKE,2025-12-05 06:52,9.00,-3.00,57.40,220.00,11.00,0.00,30.07,1020.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.60,KMKE 050652Z 22011KT 10SM CLR M13/M19 A3007 RMK AO2 SLP200 T11281194 $,M
MKE,2025-12-05 07:52,11.00,1.00,63.38,210.00,13.00,0.00,30.05,1019.10,10.00,M,BKN,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,-5.34,KMKE 050752Z 21013KT 10SM BKN034 M12/M17 A3005 RMK AO2 SLP191 T11171172 $,M
MKE,2025-12-05 08:52,13.00,3.00,63.66,210.00,13.00,0.00,30.01,1017.60,10.00,M,OVC,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,-2.77,KMKE 050852Z 21013KT 10SM OVC035 M11/M16 A3001 RMK AO2 SLP176 T11061161 58029 $,M
MKE,2025-12-05 09:52,13.00,1.00,58.01,200.00,12.00,0.00,29.98,1016.70,10.00,M,BKN,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,-2.18,KMKE 050952Z 20012KT 10SM BKN040 M11/M17 A2998 RMK AO2 SLP167 T11061172 $,M
MKE,2025-12-05 10:52,14.00,-2.00,48.20,210.00,11.00,0.00,29.96,1016.10,10.00,20.00,BKN,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,-0.28,KMKE 051052Z 21011G20KT 10SM BKN046 M10/M19 A2996 RMK AO2 SLP161 T11001189 $,M
MKE,2025-12-05 11:52,16.00,0.00,48.54,220.00,17.00,0.00,29.94,1015.30,10.00,M,OVC,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,-0.89,KMKE 051152Z 22017KT 10SM OVC044 M09/M18 A2994 RMK AO2 SLP153 4/004 T10891178 11089 21133 56024 $,4
MKE,2025-12-05 12:52,17.00,4.00,55.98,220.00,15.00,0.00,29.92,1014.50,10.00,24.00,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,1.33,KMKE 051252Z 22015G24KT 10SM OVC042 M08/M16 A2992 RMK AO2 SLP145 T10831156 $,M
MKE,2025-12-05 13:52,17.00,6.00,61.35,210.00,14.00,0.00,29.89,1013.60,10.00,M,OVC,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,1.83,KMKE 051352Z 21014KT 10SM OVC045 M08/M14 A2989 RMK AO2 SLP136 T10831144,M
MKE,2025-12-05 14:52,19.00,7.00,58.91,210.00,18.00,0.00,29.87,1012.80,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,2.64,KMKE 051452Z 21018KT 10SM OVC050 M07/M14 A2987 RMK AO2 SLP128 T10721139 57024,M
MKE,2025-12-05 15:52,21.00,9.00,59.20,220.00,11.00,0.00,29.87,1013.00,10.00,M,FEW,BKN,BKN,M,5500.00,14000.00,20000.00,M,M,M,M,M,M,M,M,8.57,KMKE 051552Z 22011KT 10SM FEW055 BKN140 BKN200 M06/M13 A2987 RMK AO2 SLP130 T10611128,M
MKE,2025-12-05 16:52,23.00,11.00,59.50,230.00,11.00,0.00,29.85,1012.30,10.00,18.00,BKN,BKN,OVC,M,6000.00,14000.00,23000.00,M,M,M,M,M,M,M,M,11.09,KMKE 051652Z 23011G18KT 10SM BKN060 BKN140 OVC230 M05/M12 A2985 RMK AO2 SLP123 T10501117,M
MKE,2025-12-05 17:52,25.00,12.00,57.20,240.00,10.00,0.00,29.83,1011.30,10.00,16.00,BKN,BKN,BKN,M,6000.00,15000.00,24000.00,M,M,M,M,M,M,M,M,14.19,KMKE 051752Z 24010G16KT 10SM BKN060 BKN150 BKN240 M04/M11 A2983 RMK AO2 SLP113 4/004 933005 T10391111 11039 21089 58014,4
MKE,2025-12-05 19:52,26.00,13.00,57.35,220.00,12.00,0.00,29.76,1009.20,10.00,M,BKN,BKN,BKN,BKN,4100.00,6000.00,16000.00,21000.00,M,M,M,M,M,M,M,14.37,KMKE 051952Z 22012KT 10SM BKN041 BKN060 BKN160 BKN210 M03/M11 A2976 RMK AO2 SLP092 T10331106,M
MKE,2025-12-05 20:52,27.00,14.00,57.50,220.00,13.00,0.00,29.75,1008.80,10.00,20.00,FEW,BKN,OVC,M,3500.00,6000.00,12000.00,M,M,M,M,M,M,M,M,15.16,KMKE 052052Z 22013G20KT 10SM FEW035 BKN060 OVC120 M03/M10 A2975 RMK AO2 SLP088 T10281100 56024,M
MKE,2025-12-05 21:52,26.00,14.00,59.93,210.00,14.00,0.00,29.72,1007.60,10.00,21.00,FEW,BKN,OVC,M,3800.00,6500.00,11000.00,M,M,M,M,M,M,M,M,13.43,KMKE 052152Z 21014G21KT 10SM FEW038 BKN065 OVC110 M03/M10 A2972 RMK AO2 SLP076 T10331100,M
MKE,2025-12-05 22:52,26.00,14.00,59.93,220.00,14.00,0.00,29.71,1007.30,10.00,23.00,SCT,BKN,OVC,M,4000.00,6500.00,10000.00,M,M,M,M,M,M,M,M,13.43,KMKE 052252Z 22014G23KT 10SM SCT040 BKN065 OVC100 M03/M10 A2971 RMK AO2 SLP073 T10331100,M
MKE,2025-12-05 23:52,26.00,15.00,62.61,230.00,10.00,0.00,29.73,1007.70,10.00,18.00,BKN,OVC,M,M,3200.00,5000.00,M,M,M,M,M,M,M,M,M,15.44,KMKE 052352Z 23010G18KT 10SM BKN032 OVC050 M03/M09 A2973 RMK AO2 SLP077 4/004 T10331094 11028 21039 55009,4
MKE,2025-12-06 00:16,26.00,16.00,65.40,220.00,12.00,T,29.72,M,8.00,20.00,OVC,M,M,M,2900.00,M,M,M,-SN,M,M,M,M,M,M,14.37,KMKE 060016Z 22012G20KT 8SM -SN OVC029 M03/M09 A2972 RMK AO2 SNB10 P0000 T10331089,M
MKE,2025-12-06 00:28,26.00,18.00,71.31,230.00,12.00,T,29.72,M,3.00,M,OVC,M,M,M,2200.00,M,M,M,-SN BR,M,M,M,M,M,M,14.37,KMKE 060028Z 23012KT 3SM -SN BR OVC022 M03/M08 A2972 RMK AO2 SNB10 P0000 T10331078,M
MKE,2025-12-06 00:41,25.00,19.00,77.60,230.00,13.00,T,29.72,M,2.50,21.00,OVC,M,M,M,2000.00,M,M,M,-SN BR,M,M,M,M,M,M,12.60,KMKE 060041Z 23013G21KT 2 1/2SM -SN BR OVC020 M04/M07 A2972 RMK AO2 SNB10 P0000 T10391072,M
MKE,2025-12-06 00:52,25.00,20.00,80.99,230.00,11.00,0.01,29.72,1007.60,4.00,M,BKN,OVC,M,M,2500.00,4500.00,M,M,-SN BR,M,M,M,M,M,M,13.62,KMKE 060052Z 23011KT 4SM -SN BR BKN025 OVC045 M04/M07 A2972 RMK AO2 SNB10 SLP076 P0001 T10391067,M
MKE,2025-12-06 01:03,25.00,20.00,80.99,230.00,9.00,T,29.72,M,5.00,M,SCT,OVC,M,M,2500.00,4500.00,M,M,-SN BR,M,M,M,M,M,M,14.81,KMKE 060103Z 23009KT 5SM -SN BR SCT025 OVC045 M04/M07 A2972 RMK AO2 P0000 T10391067,M
MKE,2025-12-06 01:39,25.00,21.00,84.51,240.00,9.00,T,29.72,M,3.00,M,BKN,OVC,M,M,2000.00,4000.00,M,M,-SN BR,M,M,M,M,M,M,14.81,KMKE 060139Z 24009KT 3SM -SN BR BKN020 OVC040 M04/M06 A2972 RMK AO2 P0000 T10391061,M
